category_name_en,seller_id,seller_state,revenue_items_only,sold_items
furniture_decor,b1aaae6b66ad3c40f54b389d7ea4bee0,SP,374.0,4
furniture_decor,6e0908ef4d4efadbc3cc2b74ea477cb0,RJ,373.7,7
furniture_decor,51209b446b2073894bdc0face6c73ffc,ES,359.6,4
furniture_decor,98115075dd26cb8835946fc6086f5d30,SP,345.97,3
furniture_decor,a53f60f05f822b5c621a50ff6a5cb362,MG,345.5,5
furniture_decor,62c50c1af4dfdc4149d25c5222043d39,SP,342.88,3
furniture_decor,2a73cba571d90c694b7caca072ccf6ce,SP,342.78,2
furniture_decor,b5abf4f36adc043117b4fca82c22984c,DF,339.8,2
furniture_decor,c42fd8e4d47dfb18ce5222f2dd7752f9,SP,328.0,9
furniture_decor,dfc5fb7259bb2b599ca565e6e9448f0f,SP,324.88,3
furniture_decor,08d0949a9a17c027262db1f3c450c26c,PR,324.8,12
furniture_decor,3fac58ce0ad699020c7944d53c41329c,SP,317.75,6
furniture_decor,1acde099eb406aa220b1169b188b42da,SP,311.1,10
furniture_decor,6d2f2e3b539480db1e0842b3a4e32e6e,SP,305.96,6
furniture_decor,2b3b9ce054da76a7428df143a567b156,SP,301.0,6
furniture_decor,c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,299.98,2
furniture_decor,f00f5b35d0abcacbdd863672f4bb2c1a,SP,299.0,1
furniture_decor,d94a40fd42351c259927028d163af842,MG,298.0,4
furniture_decor,8b28d096634035667e8263d57ba3368c,SP,297.45,5
furniture_decor,55c96925041a14097b6a7825554f4ad5,SP,294.8,10
furniture_decor,e83e93b71371817b11d78a63ff156aee,SP,286.0,3
furniture_decor,a7f13822ceb966b076af67121f87b063,SP,281.92,2
furniture_decor,8fff28c4263ddec387f28d237fb42773,SP,280.8,2
furniture_decor,19a7c9f66ffa6452ff4b4c0cca71da27,PR,279.0,1
furniture_decor,de66a66f2dd06bb9ec37aa96987466a3,RJ,275.34,6
furniture_decor,184a67a8f9f63234d3a92340bbdb727f,SC,268.66,11
furniture_decor,3076499bbc033a927bf4a8a41bcf7fd4,SP,259.53,7
furniture_decor,7299e27ed73d2ad986de7f7c77d919fa,MG,249.99,1
furniture_decor,ba89796db68db180bd389de96b2ff3b6,SP,249.9,1
furniture_decor,4b90495391ac0bd181a80a459df1e718,RS,248.0,1
furniture_decor,422be4cc81a457fdb46f47edeb968ae5,SP,239.9,1
furniture_decor,87142160b41353c4e5fca2360caf6f92,RS,239.7,3
furniture_decor,d1a5cc844736958c11b8efab9a2b4c87,PR,237.6,1
furniture_decor,b1204cfda1d4948679db3cfc0d3cb95c,SP,232.8,2
furniture_decor,42b729f859728f5079499127a9c2ef37,SP,232.5,5
furniture_decor,c731d18cea9bf687ffee82a241c25b11,SC,230.0,1
furniture_decor,a36ac007a4d18f865c8d32c3b2402c2d,SP,219.98,2
furniture_decor,edf3fabebcc20f7463cc9c53da932ea8,SP,219.9,1
furniture_decor,37ceb404da208418c9032f0674e57804,SP,204.93,3
furniture_decor,252e76235acb79183cfca6e34f13337d,SP,204.0,3
furniture_decor,8603f0038fe0e52fedd3382d266723de,SC,200.0,1
furniture_decor,4e2627090e6e5b9fabba883a37897683,MG,199.5,5
furniture_decor,52f6f9f13ba19504c02781132a049e75,PR,199.0,1
furniture_decor,a478c7961d6a992065b24e63b366f90b,SC,199.0,1
furniture_decor,586a871d4f1221763fddb6ceefdeb95e,RS,198.0,2
furniture_decor,3be634553519fb6536a03e1358e9fdc7,SP,196.69,5
furniture_decor,f27e33c6d29b5138fa9967bcd445b6d5,SP,194.7,3
furniture_decor,b5f49fe968dff6b112861e6cd8e192ef,PR,194.7,2
furniture_decor,299c89a525fee36c567f4fe72f038100,CE,189.0,1
furniture_decor,686886775c8f6b1191c7b953fb52708c,SP,189.0,1
furniture_decor,38102b031c2a15e54623d711bfc753d3,CE,187.0,5
furniture_decor,d197aa8fbc64087f61984deef05f6227,SP,185.42,3
furniture_decor,4e922959ae960d389249c378d1c939f5,SP,184.0,3
furniture_decor,50bf89f1349bc0409a268c3a49678009,SP,179.9,1
furniture_decor,f8e2c1b59cd4225a3e4fd0d013a76b93,SP,179.8,2
furniture_decor,dcf3755cefcdc158ad0b7bdde51e871b,RS,179.8,2
furniture_decor,7040e82f899a04d1b434b795a43b4617,SP,179.8,2
furniture_decor,71593c7413973a1e160057b80d4958f6,SP,179.7,3
furniture_decor,1976a05ecf2996d6ffb7b5430e635fe7,SP,179.4,3
furniture_decor,0bae85eb84b9fb3bd773911e89288d54,SP,178.8,2
furniture_decor,aae5953b9edddf14749c0d65d60eb4b9,MG,173.0,2
furniture_decor,d93919c944be9cff128f6c9cb899eacb,SP,169.9,1
furniture_decor,7ade73f1b9b4e965f9009a4c3a7e2c15,SP,164.9,2
furniture_decor,87f3e35268860433e13d577825aada95,SP,161.7,3
furniture_decor,fc6295add6f51a0936407ead70c1001d,SP,160.0,4
furniture_decor,aa2640d851ec322526f1295bbeb20092,SP,159.98,2
furniture_decor,cf2384dd2f1dddea3f838efed0945e65,SP,159.9,1
furniture_decor,f1ce5fdecd64935c28b9ff932751d0dc,SP,158.0,2
furniture_decor,e819bcfade7b5d88a27325eb6cfd62c5,SP,155.1,9
furniture_decor,0b09101900100c0e9d312861fad5a1b9,SP,153.75,1
furniture_decor,c3251e13f1bbda6c74e37c160f991e19,SP,147.9,1
furniture_decor,2a7c6c0b0d5efde2bf75ec1e1cec2d41,PR,147.6,3
furniture_decor,782f78b632a43875dd5b53e3e49c9564,SP,146.01,3
furniture_decor,5c853bb56f70f4d14218944bae111d7a,SP,145.23,14
furniture_decor,f3041c2e75ec683697a6a5ea82192210,MG,145.0,1
furniture_decor,4736e9d642ef4257cd7622516931eb51,SP,140.95,5
furniture_decor,1e8c6a4c538f286aee9573239740a4b4,SP,140.2,2
furniture_decor,a89e143d5211473ae18db9577ee34b64,SP,140.0,2
furniture_decor,cfa5ab0e4d3fc212fd0b3410e7081c62,MG,139.99,1
furniture_decor,19d62d484cba71963c93f0f00ab42013,SC,139.9,1
furniture_decor,54aa8463e87776b5612f4bdc4bd5d4de,MG,139.8,2
furniture_decor,26e2e5033827d2ba53929f43e03d8ffe,SP,139.49,1
furniture_decor,5a9b3bcab695173c820e53934574ae80,SP,139.0,1
furniture_decor,f3da5b2ff499efb8d4a6d371d175d7dd,SP,134.94,4
furniture_decor,da6a60cc8cc724fe51be021ff8be779c,RJ,134.7,3
furniture_decor,939f6e231201f26803cb5c3a3d2940b3,SP,130.6,4
furniture_decor,e4fc40017a6d22c46a14ac2e17f87c3e,PR,129.0,1
furniture_decor,c878515173c84a492ebe50d6b493230b,PR,127.98,2
furniture_decor,fd386aa7bed2af3c7035c65506c9b4a3,SP,122.8,6
furniture_decor,bba8d0c234a52b87b3957037a215d1a4,GO,120.0,1
furniture_decor,b9a03475e6447e631b6799ec8274800f,PR,120.0,2
furniture_decor,89f69225956f951295ca4c7fb1266553,RJ,120.0,1
furniture_decor,e09887ca8c7bf8a4621ce481820414ef,SP,119.96,4
furniture_decor,d1aa1ec0839dcab73a6161130eb1f94a,PR,119.9,1
furniture_decor,63b9ae557efed31d1f7687917d248a8d,SP,119.5,5
furniture_decor,f12d3c2a14729ae461b920c11fe20fdc,SP,117.0,6
furniture_decor,ad273c9eb54ecb4532de4bf75bae9e4e,PR,115.0,1
furniture_decor,b76a1f8356322f12529c37b67d5c96c2,SP,114.9,1
furniture_decor,2c9005d8043aff18b8557ffb7b13cda4,ES,109.9,1
furniture_decor,4e42581f08e8cfc7c090f930bac4552a,SP,109.0,1
furniture_decor,f2336e113377dd21c744d9c4fc8293a9,SP,105.0,1
furniture_decor,762ed976527cddf02787edba70fffa2a,PR,100.0,2
furniture_decor,670a9dda115b5a88b18cfadee8de2332,SP,99.9,1
furniture_decor,b57e8460909fa137df7951b4a3b5ea84,RS,99.0,1
furniture_decor,0b3f27369a4d8df98f7eb91077e438ac,SP,98.67,1
furniture_decor,18a349e75d307f4b4cc646a691ed4216,SP,96.0,3
furniture_decor,7a073a40a9d3f1fee8bc45670ea1e909,PR,95.0,1
furniture_decor,443d880f15cbd3572885e1d44bf2c478,SP,94.8,2
furniture_decor,ae8bfdbf1c2a2a2dee92d799db0a31c6,PR,89.99,1
furniture_decor,a72f15980dc3e9bfd1a49ac9b2f3af65,SP,89.9,1
furniture_decor,3092c0b297aacfb4bb6e056ebe13b9b8,SP,89.8,2
furniture_decor,e63e8bfa530fb16910dd6956e592bb81,SP,89.7,3
furniture_decor,79565f7d5603b24ddf07ade262547f2f,SP,89.0,1
furniture_decor,0bfd0b434243adc5c2e1aa6baf19c6aa,RJ,84.9,1
furniture_decor,dfa0c4c6229ab200a4a1336b4d7128ff,SC,84.0,2
furniture_decor,324583d68897f5ddbaf38f6248322176,SP,84.0,3
furniture_decor,61f159ef6da2d441951d2c0efa719362,ES,79.99,1
furniture_decor,bd4ff04377f974574f7f0bf9d6ce7dde,SP,79.98,2
furniture_decor,0f519b0d2e5eb2227c93dd25038bfc01,SP,79.9,1
furniture_decor,f09e26011d833ddab11593c1a097a92a,SP,79.9,1
furniture_decor,822166ed1e47908f7cfb49946d03c726,RJ,78.68,7
furniture_decor,61b893c57e33626afb104d4112b1be76,MG,74.99,1
furniture_decor,df47da4ae86fa4db890d05aaf24e21d8,SP,74.9,1
furniture_decor,06579cb253ecd5a3a12a9e6eb6bf8f47,SP,74.9,1
furniture_decor,994f04b3718c2bab35c2adfa8afecd2a,SP,73.8,2
furniture_decor,eb5b6204dde3a6e03b5f1bb8479f055b,SP,73.8,2
furniture_decor,d4d99b60c4c94cd35acd502cec65dc8d,SP,72.9,1
furniture_decor,827f8f69dfa529c561901c4f2e0f332f,PR,70.5,2
furniture_decor,e9c2dc0dd4ac38448289be644ac94f42,SC,69.9,1
furniture_decor,7fdb0720c8d7c9075538b365dc8c3a22,PR,69.0,1
furniture_decor,373ee4a3a775a733770ca3f790b8b9ac,RJ,68.41,2
furniture_decor,eec3469d83e142f9a104886655338c37,SP,65.8,3
furniture_decor,ad738d3fcf42655ed15c4960b7b6c601,RS,65.0,1
furniture_decor,0be8ff43f22e456b4e0371b2245e4d01,SP,64.9,1
furniture_decor,f049a72cf58fd31b11f8919cade515e7,SP,62.5,1
furniture_decor,26562f211dd1364af2a8596dc945e8ae,SP,62.0,1
furniture_decor,8a87611c08849ffeeccab52aa798b6c7,PR,60.0,1
furniture_decor,8fb67a334bacec338885b4e9e1708073,PR,59.9,1
furniture_decor,0ee4fb99ac55ffbbc98795aa01b7f8fa,SP,59.9,1
furniture_decor,4e17c65a516f69d023a2ae78b84f28d6,SP,59.0,1
furniture_decor,612a743d294c27884fb7b80d2b19ba35,PR,57.8,2
furniture_decor,f9ec7093df3a7b346b7bcf7864069ca3,SP,57.0,1
furniture_decor,57c764b4a836300be881e2ff86e449f9,SP,54.9,1
furniture_decor,3db66a856d18a9cba7c9241fc5221c50,MG,52.8,2
furniture_decor,4d8809767a5bafe22909c77951fb6b41,SP,50.0,1
furniture_decor,3504c0cb71d7fa48d967e0e4c94d59d9,SP,49.98,2
furniture_decor,aac29b1b99776be73c3049939652091d,MG,49.96,4
furniture_decor,1b61fb1f0f2185d89e9a126c498e9cc7,PR,49.7,1
furniture_decor,2d50d6282f8aa2257819a77bfaa0efe0,SP,49.0,1
furniture_decor,c963a25b8671419c6ce9eebe8fd03218,RJ,49.0,1
furniture_decor,ae9690c6e8fee182c28c9ff8e11ca52c,SP,47.4,1
furniture_decor,3968920b9aa752ab98f7d5888c9252f2,SP,46.0,1
furniture_decor,e06f09ec0a4aca210779cf1cfc63cf19,SP,45.9,1
furniture_decor,7210cd29727d674c00741e5e387b3ccd,SP,45.8,2
furniture_decor,6806dad1da97bfb5a9038eac6881f706,PR,45.0,1
furniture_decor,70ee69419916dc13e3aed619061f996c,SP,45.0,1
furniture_decor,3338e7a0710a195872be80e0d2423867,SP,45.0,1
furniture_decor,9c351405b754cc5ce3e2ecf277bb034a,SP,45.0,1
furniture_decor,5415337f1863452476d42d9f14a16a61,MG,44.9,1
furniture_decor,cad9969167c09b48ae6f1d123f7fa68d,MG,43.2,2
furniture_decor,0692610d8abe24f287e9fae90ea0bbee,SP,43.0,2
furniture_decor,df683dfda87bf71ac3fc63063fba369d,RS,39.9,1
furniture_decor,2f4b9d112bfa44a214bc6cef085d17c8,ES,39.29,1
furniture_decor,634964b17796e64304cadf1ad3050fb7,RJ,37.9,1
furniture_decor,9200e6ce317b67196b6b0bad4d4bd567,RJ,36.9,1
furniture_decor,36a968b544695394e4e9d7572688598f,SP,36.9,1
furniture_decor,d29ba1220fb8634fa3a107e54497b8a4,SP,34.99,1
furniture_decor,2f74af7a0ee5636f12c2336f9fffed47,SP,34.9,1
furniture_decor,2078fe5066350e7d220c0ad3a3bbc6c1,PR,29.9,1
furniture_decor,33d677f27a69b84051204ee4ae76eaca,SC,29.8,2
furniture_decor,0336182e1b3e92f029d5354832045fdf,SP,29.8,2
furniture_decor,9996ae921c50e8dff411ac69c0b4bb8b,SP,29.7,3
furniture_decor,80146bc52c4f6af5239b23de2a20262b,SP,27.1,2
furniture_decor,ffc470761de7d0232558ba5e786e57b7,SP,25.9,1
furniture_decor,7d456afc660226829370f3173d14520c,SP,25.0,1
furniture_decor,1127b7f2594683f2510f1c2c834a486b,SP,24.89,1
furniture_decor,43753b27d77860f1654aa72e251a7878,BA,23.9,1
furniture_decor,bec568278124768c474ee90971ca94d1,SP,20.9,1
furniture_decor,0d33a55da925bbf1ff02af5f6059fc7f,SP,19.9,1
furniture_decor,bac44fa8e13424950488659b5f765c41,SP,19.9,1
furniture_decor,da8622b14eb17ae2831f4ac5b9dab84a,SP,19.9,1
furniture_decor,ad8b531ae67582f096925cff5630d0d1,PR,19.3,2
furniture_decor,6c77cd583b36a13aacccf2b3ee23e233,SP,18.9,1
furniture_decor,13e85aac53340018b40c2af68001b7e0,SP,17.8,1
furniture_decor,adcf50477d6a1f5d91bb9d54c4903cb5,MG,17.46,2
furniture_decor,c3e2398fcc7e581cda2e546557bf6968,SP,14.9,1
furniture_decor,508808d438fe2ff972ed13bb8f4a82e2,SP,10.89,1
furniture_decor,8e6cc767478edae941d9bd9eb778d77a,MG,7.12,1
furniture_living_room,1554a68530182680ad5c8b042c3ab563,MG,18379.71,89
furniture_living_room,701938c450705b8ae65fc923b70f35c7,SP,11341.46,106
furniture_living_room,1da366cade6d8276e7d8beea7af5d4bf,MG,5303.6,11
furniture_living_room,8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,4162.55,52
furniture_living_room,08cdbae123ff67ca4e36d9d641ce0119,MG,3098.99,6
furniture_living_room,ae7ab174effdead6c241e547e4ca13f0,PR,2778.6,7
furniture_living_room,cfa5ab0e4d3fc212fd0b3410e7081c62,MG,2294.93,7
furniture_living_room,870d0118f7a9d85960f29ad89d5d989a,MG,2202.1,52
furniture_living_room,cf2384dd2f1dddea3f838efed0945e65,SP,1941.6,15
furniture_living_room,e2aee0892199b1d92530e371abd825bf,PR,1636.44,5
furniture_living_room,7c67e1448b00f6e969d365cea6b010ab,SP,1609.65,16
furniture_living_room,1dcfa3835714681d4ba4a93bc1e0fd41,SP,1278.5,15
furniture_living_room,2d378dbb39815785238c0139c7647fb7,SC,1154.0,2
furniture_living_room,f1b93673502375d491780bb49d615dbc,SP,1097.79,3
furniture_living_room,cb5df0dcb9e280b1780e9d589889f2c7,SP,935.94,6
furniture_living_room,5058e8c1e82653974541e83690655b4a,SP,673.86,14
furniture_living_room,fde0cc9ea29c8ccfc0a2c22256a58c71,PR,645.0,5
furniture_living_room,44073f8b7e41514de3b7815dd0237f4f,DF,628.7,7
furniture_living_room,8f78f0903005064036736c7173a5c2ed,MG,591.6,2
furniture_living_room,099095b050cfe8eb1ddff5317587e96e,SP,529.99,1
furniture_living_room,5b0cc932433fa5184b5b94bfe6bcc256,SP,437.8,6
furniture_living_room,67bf6941ba2f1fa1d02c375766bc3e53,PR,417.0,3
furniture_living_room,723cd880edaacdb998898b67c8f9da30,SP,399.96,4
furniture_living_room,70849ca4f400aaabb62cb7462a6f1428,MG,379.77,3
furniture_living_room,7994b065a7ffb14e71c6312cf87b9de2,ES,367.2,5
furniture_living_room,9add47bf45ce8e8c7db6b9cf670b1e09,PR,359.0,2
furniture_living_room,97e4a63591ca439a2b8b7efd20e6e19e,RJ,349.95,5
furniture_living_room,7fdb0720c8d7c9075538b365dc8c3a22,PR,300.0,4
furniture_living_room,4d6fb82c629c7a5028bfd973c07b05e0,MG,278.0,2
furniture_living_room,6e4f5ff6b086632ba8dcb558fb10249e,RS,272.9,1
furniture_living_room,2d9e8987a2ea5cf88dce330249043ff1,SP,239.8,2
furniture_living_room,b92e3c8f9738272ff7c59e111e108d7c,MG,219.8,2
furniture_living_room,5abb8ea023c77787f2c15da891c8d384,SC,212.0,2
furniture_living_room,3be634553519fb6536a03e1358e9fdc7,SP,199.87,4
furniture_living_room,53e4c6e0f4312d4d2107a8c9cddf45cd,SP,185.99,1
furniture_living_room,2235cf78d3e2073a88146a9cb60f0dd0,SP,178.99,1
furniture_living_room,a0a14e50070f3225b3eabba5b85da517,PR,176.2,4
furniture_living_room,dbd66278cbfe1aa1000f90a217ca4695,SP,161.6,3
furniture_living_room,aac29b1b99776be73c3049939652091d,MG,143.9,2
furniture_living_room,c747d5b92c7648417faea95d36d763e8,CE,139.0,1
furniture_living_room,4c8b8048e33af2bf94f2eb547746a916,SP,109.9,1
furniture_living_room,3969863bb8af7f72580b3b1ffd3a17b3,SP,108.98,2
furniture_living_room,a7f13822ceb966b076af67121f87b063,SP,99.96,1
furniture_living_room,99a54764c341d5dc80b4a8fac4eba3fb,SP,89.0,1
furniture_living_room,8a207b6080964f3c1fc9d35bd6096ba4,SP,83.9,1
furniture_living_room,cac876b37d3abcd6bd76caca30277996,PR,82.8,2
furniture_living_room,d9442042130b7fe579d1295f9f4a248f,SP,82.8,2
furniture_living_room,15aac934c58d886785ac1b17953ea898,ES,80.0,3
furniture_living_room,519a7aa428f18d125a283cf8c014fdd6,SC,79.7,3
furniture_living_room,7fc87cc3e89b3d1d5cabdca32f8485aa,SP,73.8,2
furniture_living_room,fffd5413c0700ac820c7069d66d98c89,SP,66.3,1
furniture_living_room,f593898ec748b7a8cb81fc04edafd98a,SP,65.98,2
furniture_living_room,b499c00f28f4b7069ff6550af8c1348a,SP,59.99,1
furniture_living_room,d2df77822373f19934e87694d8640767,PR,56.9,1
furniture_living_room,75a4764c108403a7a0575140cb22287c,RS,39.91,1
furniture_living_room,2ff97219cb8622eaf3cd89b7d9c09824,SP,32.9,1
furniture_mattress_and_upholstery,00ee68308b45bc5e2660cd833c3f81cc,SP,1860.0,22
furniture_mattress_and_upholstery,f84a00e60c73a49e7e851c9bdca3a5bb,RJ,831.2,10
furniture_mattress_and_upholstery,11305281b50fff20ae8bb473f8e11876,MG,799.98,2
furniture_mattress_and_upholstery,191d55f7edb8524d525ed01b20fe32e8,DF,747.0,3
furniture_mattress_and_upholstery,0be8ff43f22e456b4e0371b2245e4d01,SP,129.9,1
garden_tools,1f50f920176fa81dab994f9023523100,SP,103133.11,1882
garden_tools,a1043bafd471dff536d0c462352beb48,MG,54467.65,425
garden_tools,eeb6de78f79159600292e314a77cbd18,SC,35769.9,68
garden_tools,001cca7ae9ae17fb1caed9dfb1094831,ES,22154.3,212
garden_tools,039e6ad9dae79614493083e241147386,SP,12925.0,5
garden_tools,955fee9216a65b617aa5c0531780ce60,SP,10321.93,65
garden_tools,48162d548f5b1b11b9d29d1e01f75a61,SP,10106.5,41
garden_tools,06532f10282704ef4c69168b914b77be,PR,9625.5,8
garden_tools,81a1104df0f08b59c68aa5b03cfe398e,PR,9420.88,73
garden_tools,d50d79cb34e38265a8649c383dcffd48,SP,8780.66,46
garden_tools,6c12e40690c335dbc2f68a4134d30dc1,PR,8585.0,7
garden_tools,73a63f72308aa20a46f4b1632018f196,PR,6814.15,29
garden_tools,5882820ef11c4c068eea0677a7a879b4,RS,6790.0,5
garden_tools,05feb94f19d094d4b0f9281f0b1d4c99,SP,6727.0,4
garden_tools,a4b6b9b992b46e9ef863637af96e04bc,SC,6639.0,12
garden_tools,1127b7f2594683f2510f1c2c834a486b,SP,6599.73,124
garden_tools,d6b664fa0667064c6d76394e7848d790,SP,6080.0,6
garden_tools,dfc5fb7259bb2b599ca565e6e9448f0f,SP,5799.75,31
garden_tools,ff063b022a9a0aab91bad2c9088760b7,SP,5521.0,45
garden_tools,c9a06ece156bb057372c68718ec8909b,DF,4560.0,12
garden_tools,9df5750209b83567ec144eb299d7d634,RS,4451.0,9
garden_tools,f680f85bee2d253556ac91be391d2c82,SP,3878.44,21
garden_tools,d91fb3b7d041e83b64a00a3edfb37e4f,SP,3776.8,13
garden_tools,23a0ffca143a15b9b5bbdb7d552f626a,SP,3668.52,23
garden_tools,79ed755314cfe6df0daef2c6cd3022cd,SP,3507.8,22
garden_tools,f2336e113377dd21c744d9c4fc8293a9,SP,3458.0,3
garden_tools,23c38debaffe4a25a30fdbd9b586a13f,SP,3368.73,33
garden_tools,2fdde51ad3e12f297da656d4fbd5d0b5,SC,3272.0,8
garden_tools,21e83881401b92b49fb09a16d3852291,MG,2988.1,10
garden_tools,17e34d8224d27a541263c4c64b11a56b,SP,2973.43,17
garden_tools,df560393f3a51e74553ab94004ba5c87,PR,2958.1,19
garden_tools,7901646fdd36a55f564ffaf2dbccaaf7,RJ,2957.0,14
garden_tools,e26901d5ab434ce92fd9b5c256820a4e,SP,2827.1,79
garden_tools,1444c08e64d55fb3c25f0f09c07ffcf2,BA,2749.0,1
garden_tools,7bac63f6603d382cc8d0832eb6c100a8,SP,2668.99,6
garden_tools,be9a160a9011f627c3e121d076c1ec7b,SC,2664.0,6
garden_tools,acadd4d36859671cb635527c6c977533,SP,2373.0,11
garden_tools,d379f449f2a3b271bc01c0782020f705,MG,2261.7,7
garden_tools,02ecc2a19303f05e59ce133fd923fff7,SP,2051.77,9
garden_tools,082e0bf4cb865a6533b1e8e498cc0255,SP,1993.4,22
garden_tools,1771297ac436903d1dd6b0e9279aa505,SP,1758.38,7
garden_tools,903037660cf848a717166eb7a06d616e,SP,1738.5,25
garden_tools,94e93ce877be27a515118dbfd2c2be41,SP,1729.9,7
garden_tools,e99e927c81e3f51739c94fcdfca9f10f,MG,1628.13,16
garden_tools,989becdce12ebc39863c2bceab6f3ca1,PR,1622.98,5
garden_tools,a4bd6e9adf39b63f43dc545d3ca1f53d,RJ,1548.79,3
garden_tools,f8db351d8c4c4c22c6835c19a46f01b0,SP,1520.9,51
garden_tools,f918546be4bec7104d117789ba758b2b,SP,1483.0,23
garden_tools,282f23a9769b2690c5dda22e316f9941,MG,1482.7,24
garden_tools,bc302730ea8cf49b5c74f579febb5bbf,SP,1478.99,2
garden_tools,d7827b2af99326a03b0ed9c7a24db0d3,SP,1455.0,1
garden_tools,2156f2671501a81034d7d07f217609d0,SP,1397.7,5
garden_tools,2f73e04d12cdf0c945ded66bb3fcf6c7,ES,1359.0,3
garden_tools,5d9f3746e112e696f98ea22c56b3e912,SP,1322.64,1
garden_tools,c8417879a15366a17c30af34c798c332,SP,1187.3,20
garden_tools,276677b5d08786d5dce7c2149dcce48b,MG,1174.3,7
garden_tools,4978a02ea9c8be7a9b5480680f40334e,SP,1170.75,5
garden_tools,5fd924b4836098a5be0ecf81ba054ce0,SP,1148.8,8
garden_tools,a36ac007a4d18f865c8d32c3b2402c2d,SP,1139.8,7
garden_tools,626ab1cd96932367f0eeec2e47046c12,SP,1120.0,2
garden_tools,8a87611c08849ffeeccab52aa798b6c7,PR,1093.8,8
garden_tools,71dc18fd8cbf5fd77f45dd8b427abb34,PR,1080.0,9
garden_tools,03a2a6dcbe45d639c4dc2a0d24769c40,SP,1078.41,9
garden_tools,3d8fa2f5b647373c8620330c4e077a9f,SP,1070.85,17
garden_tools,b18871c324516afa228a13e8f1ef0ae9,SP,1064.6,23
garden_tools,b7d5b4b87af9d42b601865d3f3810bff,SC,1049.0,2
garden_tools,b14db04aa7881970e83ffa9426897925,SP,1011.0,15
garden_tools,dff87e4de60c9736ce8df835951b09bc,SP,998.0,2
garden_tools,b6e1504972665f739dec4facb9943775,SP,955.78,5
garden_tools,f9244d45189d3a3605499abddeade7d5,SP,949.96,4
garden_tools,cfa5ab0e4d3fc212fd0b3410e7081c62,MG,935.94,6
garden_tools,e9729944ba65dc3ce425e0c5a22ae7b2,RJ,916.7,4
garden_tools,d1c7fa84e48cfa21a0e595167c1c500e,RS,884.9,6
garden_tools,8a9260f2b0340411d6d2a56bcf4f7378,MG,873.0,2
garden_tools,5b67882648febfb6e1225e6ad7164f6b,PR,819.98,2
garden_tools,5996cddab893a4652a15592fb58ab8db,SP,810.0,1
garden_tools,56642bcb79900e777d68e91915cb4267,SP,787.72,26
garden_tools,9535a841eecebed61a9fb1ac1cbb5597,SP,784.9,2
garden_tools,71592660bbcb6a4664e97b6f8b68babc,SP,766.32,2
garden_tools,0b36063d5818f81ccb94b54adfaebbf5,SC,765.0,15
garden_tools,a23266650e7c84bb93fbbba502137478,RS,753.5,5
garden_tools,51e4e89242cbb846c2deff3dc015650e,RS,750.58,14
garden_tools,efff9341f3f8f5237b44ff67ed36a7bf,ES,697.0,3
garden_tools,e5a38146df062edaf55c38afa99e42dc,SP,692.89,8
garden_tools,1b4c3a6f53068f0b6944d2d005c9fc89,SC,674.6,4
garden_tools,45ba18c210d42734ec52c0c1c574e9ee,SP,672.7,12
garden_tools,2c43fb513632d29b3b58df74816f1b06,MG,664.0,1
garden_tools,f7720c4fa8e3aba4546301ab80ea1f1b,PR,632.35,22
garden_tools,44073f8b7e41514de3b7815dd0237f4f,DF,624.16,7
garden_tools,259f7b5e6e482c230e5bfaa670b6bb8f,SP,610.3,9
garden_tools,3d39fbf22a665714baf62fae36029e23,SP,599.8,2
garden_tools,014c0679dd340a0e338872e7ec85666a,MG,589.0,1
garden_tools,bbad7e518d7af88a0897397ffdca1979,SP,584.32,14
garden_tools,f524ad65d7e0f1daab730ef2d2e86196,RS,578.0,2
garden_tools,aac29b1b99776be73c3049939652091d,MG,577.05,45
garden_tools,e9511df20ccd82658a30c37b7fb343af,SP,566.4,8
garden_tools,a3a38f4affed601eb87a97788c949667,SC,519.82,9
garden_tools,f19516b9ff26bfeb091b30108db4ddbd,SP,519.0,1
garden_tools,cb6c9f5888a7a090c75beaf615925792,ES,510.56,7
garden_tools,8629c241b3622ac12cd4118afdc8d394,SP,495.3,5
garden_tools,7816cd9c5b1238e320545f5bf7eb80e8,SP,489.0,1
garden_tools,80e6699fe29150b372a0c8a1ebf7dcc8,PR,475.6,4
garden_tools,feb793c88d836c3a75efa4b5a3465d70,SP,466.0,1
garden_tools,d1ef48b38baca7e831711c4a0aeb398f,PR,463.76,8
garden_tools,a5bff0f43eb51f0cad7c37fac7244c8a,SP,445.0,5
garden_tools,70eea00b476a314817cefde4aad4f89a,SP,444.5,5
garden_tools,0bb738e4d789e63e2267697c42d35a2d,SP,443.6,14
garden_tools,f63d8f293af3a6454377546bd9dd19ff,SP,425.88,12
garden_tools,f67efa3f0b6761102a7f8c6b7b571f5d,PR,411.96,4
garden_tools,a35124e2d763d7ca3fbe3b97d143200f,SP,411.5,7
garden_tools,6989574bd97d9773f10d232b6c07da59,PR,409.9,1
garden_tools,8bb48dc19fccaa8613b6229bf7f452a2,SP,397.2,8
garden_tools,ffc470761de7d0232558ba5e786e57b7,SP,391.13,5
garden_tools,8936ba0de1073ee888cb3185ae5dc661,SP,389.99,1
garden_tools,57c764b4a836300be881e2ff86e449f9,SP,389.8,2
garden_tools,9fc70243fb26800cba56e8f014797004,MG,388.6,5
