customer_region,customer_state,customer_city,revenue_items_only,orders_count
centro_oeste,MS,nova andradina,2194.87,11
nordeste,PE,carpina,2194.76,10
sudeste,RJ,bom jardim,2189.45,14
norte,PA,paragominas,2182.65,19
sudeste,MG,camanducaia,2180.67,9
sudeste,MG,varzea da palma,2171.77,11
sudeste,MG,matias barbosa,2169.86,13
nordeste,PE,araripina,2169.58,12
nordeste,AL,teotonio vilela,2168.68,8
sul,RS,marau,2167.34,22
sudeste,RJ,pinheiral,2165.19,14
sudeste,MG,guarani,2164.42,7
centro_oeste,MT,colider,2161.73,8
sudeste,SP,espirito santo do pinhal,2160.02,18
nordeste,AL,sao sebastiao,2159.98,1
sudeste,SP,bofete,2157.59,6
nordeste,PI,sao raimundo nonato,2145.39,7
nordeste,MA,presidente dutra,2140.98,12
sul,RS,sao lourenco do sul,2135.38,14
nordeste,PE,taquaritinga do norte,2129.9,7
centro_oeste,GO,novo gama,2124.94,16
sul,RS,sao borja,2124.74,18
sudeste,SP,santa rita do passa quatro,2123.97,18
sudeste,RJ,sao joao da barra,2115.54,15
norte,PA,tailandia,2113.18,4
centro_oeste,GO,cristalina,2112.65,8
sudeste,SP,aguai,2111.48,10
sul,PR,rio negro,2105.87,15
sudeste,MG,paraisopolis,2101.66,15
sul,RS,sao sebastiao do cai,2087.84,13
sudeste,SP,viradouro,2081.54,18
sul,PR,antonina,2077.57,10
sudeste,SP,conchal,2075.24,19
sudeste,MG,nova era,2074.71,15
sul,PR,sarandi,2063.93,18
sudeste,MG,lagoa grande,2060.89,4
sudeste,MG,santos dumont,2056.3,22
nordeste,PE,serra talhada,2053.18,10
centro_oeste,GO,goianesia,2044.47,18
sudeste,RJ,cambuci,2042.79,8
sul,PR,lapa,2039.2,14
nordeste,BA,serrinha,2039.14,15
sudeste,SP,ipua,2031.49,4
sul,RS,carazinho,2030.93,23
sudeste,RJ,sao fidelis,2029.25,23
sudeste,SP,junqueiropolis,2029.24,15
centro_oeste,GO,ipora,2025.99,15
nordeste,BA,nucleo residencial pilar,2024.35,8
sul,SC,cocal do sul,2015.29,4
sul,PR,palmeira,2013.32,12
nordeste,BA,cruz das almas,2007.24,18
sudeste,SP,porto ferreira,2000.7,27
sudeste,MG,conselheiro pena,2000.56,15
nordeste,SE,cedro de sao joao,1999.99,3
sudeste,MG,engenheiro navarro,1997.0,1
nordeste,CE,ico,1990.88,8
nordeste,PE,agrestina,1989.0,1
sudeste,MG,sacramento,1986.57,13
sudeste,SP,miguelopolis,1984.27,14
sudeste,ES,anchieta,1983.8,14
sudeste,RJ,cantagalo,1981.48,17
nordeste,PE,gravata,1970.99,11
sul,RS,tres de maio,1969.05,12
sudeste,SP,cesario lange,1966.5,13
nordeste,PB,sape,1959.99,2
sudeste,MG,santo antonio do monte,1959.11,15
sudeste,MG,barao de cocais,1958.4,18
sudeste,RJ,cachoeiras de macacu,1958.25,21
nordeste,SE,lagarto,1955.43,11
nordeste,PE,igarassu,1936.82,13
sul,SC,bombinhas,1935.41,15
sul,PR,goioere,1935.28,11
sul,PR,sao mateus do sul,1933.95,15
sudeste,MG,guanhaes,1931.45,18
sul,SC,campos novos,1929.69,14
sul,PR,palmas,1921.38,19
sul,RS,triunfo,1918.53,11
centro_oeste,MT,mirassol d'oeste,1912.02,14
centro_oeste,MS,navirai,1910.88,8
sudeste,SP,pompeia,1907.08,17
centro_oeste,GO,ceres,1905.47,7
sudeste,MG,igarape,1904.26,10
sudeste,MG,itanhandu,1899.98,14
nordeste,AL,maragogi,1897.05,5
sul,PR,pinhalao,1894.94,7
centro_oeste,GO,piracanjuba,1893.26,10
nordeste,BA,caetite,1892.3,10
sudeste,ES,santa maria de jetiba,1888.97,15
sudeste,SP,santo anastacio,1884.6,17
nordeste,PE,parnamirim,1884.22,4
sudeste,SP,auriflama,1871.66,10
centro_oeste,MT,paranaita,1858.75,4
sul,RS,eldorado do sul,1853.48,15
sudeste,SP,morro agudo,1850.95,10
sul,PR,jandaia do sul,1839.25,8
sudeste,MG,campo belo,1836.34,21
centro_oeste,GO,porangatu,1828.15,13
sul,PR,guaratuba,1821.88,9
sudeste,SP,cajati,1821.32,16
sudeste,SP,santa rosa de viterbo,1818.22,14
nordeste,PB,cajazeiras,1818.16,11
nordeste,BA,santo amaro,1805.93,10
nordeste,MA,timon,1802.69,15
norte,RO,cacoal,1801.47,12
norte,TO,paraiso do tocantins,1799.04,10
sul,PR,mariental,1799.0,1
sudeste,MG,eloi mendes,1795.39,10
sul,PR,mangueirinha,1794.67,9
nordeste,MA,caxias,1790.55,16
sudeste,SP,nova granada,1790.33,19
sudeste,SP,osvaldo cruz,1786.46,16
sudeste,MG,esmeraldas,1780.97,14
sudeste,MG,iturama,1772.55,15
sudeste,SP,fartura,1771.41,10
sudeste,MG,caxambu,1770.63,17
sul,PR,ampere,1769.67,9
sudeste,SP,pariquera-acu,1765.1,15
sul,PR,quatro barras,1763.66,18
sudeste,SP,palmital,1760.16,18
sudeste,SP,itatinga,1760.15,4
sudeste,ES,itaguacu,1758.03,7
sudeste,SP,itai,1757.58,10
sudeste,MG,buritis,1756.22,14
sul,PR,cafelandia,1755.11,12
sul,RS,santa vitoria do palmar,1750.75,12
sul,RS,parobe,1750.48,12
centro_oeste,GO,uruacu,1750.02,17
nordeste,PE,sanharo,1748.0,3
sudeste,MG,passa quatro,1746.56,10
centro_oeste,GO,niquelandia,1745.59,14
centro_oeste,GO,santa fe de goias,1737.69,4
nordeste,CE,beberibe,1736.7,3
sudeste,MG,abaete,1732.81,12
sul,SC,mafra,1732.23,26
nordeste,BA,irece,1729.52,13
sul,PR,bandeirantes,1728.2,13
sudeste,MG,lagoa da prata,1725.39,11
sul,RS,charqueadas,1721.41,17
sudeste,RJ,itaocara,1720.65,16
nordeste,PB,esperanca,1720.38,6
sul,SC,xaxim,1718.58,10
sul,RS,camaqua,1716.75,13
nordeste,BA,santa maria da vitoria,1710.55,13
norte,PA,ourilandia do norte,1710.08,5
sudeste,MG,itamarandiba,1706.99,8
sul,PR,loanda,1704.36,13
nordeste,PE,belo jardim,1698.13,12
nordeste,CE,camocim,1686.29,8
sudeste,MG,santana do jacare,1685.79,4
sul,SC,barra velha,1684.01,15
sudeste,SP,paraibuna,1680.89,11
sul,SC,morro da fumaca,1676.0,7
sul,SC,sao joao batista,1675.22,10
sudeste,RJ,conceicao de macabu,1668.47,13
sudeste,MG,leopoldina,1667.77,17
sul,PR,jaguariaiva,1665.58,18
sudeste,MG,sao joaquim de bicas,1663.28,8
nordeste,BA,esplanada,1660.9,5
nordeste,PE,gameleira,1657.98,4
sudeste,SP,itajobi,1653.95,10
sudeste,SP,ibate,1652.59,13
sudeste,MG,mantena,1652.22,11
sul,SC,sao francisco do sul,1648.08,17
sudeste,RJ,miracema,1643.24,19
sudeste,MG,carmo do rio claro,1642.42,9
sudeste,SP,pedregulho,1639.2,3
sudeste,MG,carmo do cajuru,1638.44,10
nordeste,PE,catende,1630.18,7
sudeste,MG,carmopolis de minas,1629.78,5
sudeste,SP,caconde,1628.19,10
nordeste,PE,bom conselho,1624.93,7
sul,RS,taquari,1619.28,11
sudeste,MG,bocaiuva,1618.27,13
sul,RS,lagoa vermelha,1616.25,14
centro_oeste,MS,paranaiba,1616.23,15
sudeste,RJ,santo amaro de campos,1611.78,6
sudeste,SP,santa adelia,1609.65,15
sudeste,SP,bom jesus dos perdoes,1608.73,17
sudeste,SP,guariba,1608.43,14
nordeste,PE,ipojuca,1605.2,17
sul,PR,piraquara,1604.51,14
norte,PA,jacunda,1601.71,6
sudeste,ES,castelo,1600.8,18
sudeste,SP,jardinopolis,1600.05,13
nordeste,MA,loreto,1599.99,1
centro_oeste,MS,coxim,1598.75,11
sul,RS,crissiumal,1589.0,2
nordeste,MA,vitorino freire,1588.0,3
sudeste,ES,montanha,1586.54,10
sul,RS,cangucu,1584.98,14
sudeste,SP,pirajui,1583.52,12
sul,PR,nova esperanca,1579.78,8
norte,TO,porto nacional,1577.68,8
nordeste,PB,pombal,1577.5,6
sudeste,SP,candido mota,1573.29,16
nordeste,PI,sao joao do piaui,1571.79,6
centro_oeste,MS,chapadao do sul,1569.79,14
sudeste,ES,afonso claudio,1568.77,11
norte,PA,canaa dos carajas,1565.93,9
centro_oeste,GO,minacu,1561.62,11
sul,RS,palmeira das missoes,1559.51,16
centro_oeste,MS,sidrolandia,1557.76,11
sudeste,MG,visconde do rio branco,1557.34,18
centro_oeste,MT,pontes e lacerda,1556.77,9
sudeste,SP,reginopolis,1552.99,3
sudeste,MG,vazante,1549.63,6
nordeste,CE,ipueiras,1547.29,3
nordeste,MA,nova olinda do maranhao,1546.4,4
sul,RS,ronda alta,1544.33,6
nordeste,CE,campos sales,1543.9,4
sudeste,MG,conceicao das alagoas,1542.4,3
nordeste,PB,santa rita,1541.65,7
sudeste,MG,boa esperanca,1539.82,11
norte,RO,costa marques,1534.9,2
sul,RS,toropi,1529.9,3
nordeste,CE,brejo santo,1529.86,10
sudeste,RJ,itatiaia,1526.46,18
sudeste,MG,periquito,1526.0,2
centro_oeste,MS,cassilandia,1524.5,5
nordeste,PE,petrolandia,1520.49,9
sudeste,ES,ibatiba,1518.78,9
sudeste,SP,embu,1517.88,11
sul,RS,mostardas,1517.83,11
sudeste,SP,tambau,1513.43,19
sul,SC,faxinal dos guedes,1512.73,11
sudeste,MG,mata verde,1512.53,6
sudeste,SP,aracoiaba da serra,1511.57,11
nordeste,BA,camamu,1506.82,9
sudeste,MG,lambari,1506.47,8
sudeste,SP,pacaembu,1505.29,6
nordeste,CE,nova russas,1504.94,7
sudeste,MG,entre rios de minas,1503.86,7
sul,SC,imbuia,1501.88,4
sul,SC,balneario picarras,1501.81,9
centro_oeste,GO,santa helena de goias,1499.73,9
sudeste,RJ,sao francisco de itabapoana,1497.76,15
norte,TO,alvorada,1494.47,6
sul,RS,teutonia,1493.6,14
sudeste,RJ,carmo,1493.19,13
nordeste,CE,nova olinda,1490.8,3
nordeste,PI,corrente,1489.9,4
norte,PA,quatro bocas,1486.99,5
nordeste,BA,catu,1486.97,10
sudeste,SP,jose bonifacio,1486.34,12
sudeste,RJ,porto real,1484.6,7
nordeste,BA,pojuca,1481.09,13
nordeste,CE,cruz,1480.58,7
centro_oeste,GO,morrinhos,1479.79,14
sul,PR,siqueira campos,1478.08,9
centro_oeste,GO,quirinopolis,1475.95,14
sudeste,MG,piranguinho,1475.65,9
nordeste,BA,itamaraju,1474.13,12
sul,SC,garuva,1467.38,5
sudeste,RJ,aperibe,1464.94,12
sul,RS,chapada,1463.19,4
nordeste,RN,currais novos,1462.79,8
sul,PR,andira,1462.18,11
sul,RS,dom pedrito,1461.93,10
sul,SC,correia pinto,1454.23,11
sudeste,MG,paraguacu,1452.85,12
sudeste,MG,buenopolis,1450.38,5
sudeste,SP,jarinu,1450.38,19
nordeste,BA,ibitita,1450.0,1
sul,SC,lauro muller,1449.57,8
nordeste,MA,sao jose de ribamar,1444.82,14
sul,RS,flores da cunha,1439.45,12
nordeste,CE,limoeiro do norte,1436.57,12
centro_oeste,MS,fatima do sul,1436.29,4
sudeste,ES,marilandia,1436.07,8
sudeste,SP,altinopolis,1428.8,4
sul,RS,arroio do meio,1425.21,10
norte,PA,redencao,1423.25,12
nordeste,PB,queimadas,1422.9,5
centro_oeste,MT,itauba,1420.98,5
nordeste,BA,buerarema,1420.8,4
sul,RS,torres,1416.23,17
sudeste,MG,nova ponte,1409.49,9
sudeste,MG,baependi,1409.04,8
sul,SC,orleans,1408.59,8
sudeste,ES,sao gabriel da palha,1406.8,13
sudeste,SP,tanabi,1404.39,11
sudeste,RJ,boa esperanca,1399.99,1
sudeste,SP,bastos,1399.6,17
sudeste,ES,baixo guandu,1399.1,8
sul,RS,campinas do sul,1398.89,6
nordeste,BA,formosa do rio preto,1398.13,3
sudeste,MG,mutum,1397.94,8
sudeste,SP,bocaina,1391.9,6
sudeste,MG,bonfinopolis de minas,1387.2,2
norte,PA,sao felix do xingu,1382.7,8
nordeste,BA,mata de sao joao,1382.55,12
sudeste,SP,biritiba-mirim,1381.72,10
nordeste,PE,barreiros,1381.16,6
nordeste,RN,joao camara,1379.8,2
sul,RS,bom retiro do sul,1379.0,2
sul,SC,guaramirim,1377.08,13
nordeste,CE,santana do acarau,1376.89,4
centro_oeste,GO,senador canedo,1375.57,16
sudeste,MG,jequitinhonha,1372.37,11
sudeste,SP,divinolandia,1370.68,7
sudeste,ES,vila valerio,1369.4,8
centro_oeste,GO,alto paraiso de goias,1367.34,9
sudeste,MG,ibia,1367.29,8
sudeste,SP,itabera,1366.14,7
nordeste,CE,acarau,1364.96,8
sudeste,MG,itapecerica,1363.28,13
sudeste,MG,aracuai,1362.98,9
sudeste,MG,corinto,1362.86,11
sudeste,SP,pitangueiras,1362.62,16
sudeste,SP,iguape,1359.57,14
sul,PR,jacarezinho,1356.86,17
sudeste,MG,malacacheta,1355.65,7
sul,RS,campestre da serra,1348.99,2
nordeste,PE,afogados da ingazeira,1345.98,8
nordeste,PI,altos,1345.39,5
nordeste,RN,upanema,1343.6,3
sudeste,MG,aguas formosas,1341.7,5
nordeste,CE,itapipoca,1341.08,11
nordeste,PB,pirpirituba,1340.0,1
sudeste,MG,divino,1338.49,14
sudeste,SP,cordeiropolis,1338.05,16
nordeste,PE,bezerros,1337.29,11
sul,RS,girua,1335.28,10
nordeste,MA,sao joao dos patos,1333.08,7
sudeste,MG,tupaciguara,1331.21,13
nordeste,PE,sao bento do una,1328.39,4
sul,RS,casca,1326.27,7
sudeste,MG,ipaba,1324.5,7
sudeste,SP,tabapua,1322.96,12
centro_oeste,GO,sao miguel do araguaia,1321.15,5
sul,SC,apiuna,1320.6,7
sudeste,SP,pirapozinho,1319.37,14
sudeste,MG,conceicao do mato dentro,1317.91,12
nordeste,PI,guadalupe,1313.7,4
sul,SC,itaiopolis,1313.59,8
sudeste,SP,sao miguel arcanjo,1311.09,13
centro_oeste,MS,caarapo,1310.49,4
sul,SC,pomerode,1310.36,8
nordeste,PI,fronteiras,1308.8,3
sudeste,MG,dores de campos,1308.14,8
sudeste,SP,itapui,1307.09,7
sul,PR,ibipora,1303.38,12
nordeste,CE,barbalha,1302.98,6
sudeste,SP,pinhalzinho,1300.42,12
sudeste,MG,barra longa,1300.0,1
sudeste,SP,barao ataliba nogueira,1300.0,1
nordeste,BA,tapiramuta,1298.99,2
sudeste,SP,sao simao,1297.89,10
centro_oeste,GO,neropolis,1297.22,7
sudeste,MG,simonesia,1295.88,8
nordeste,CE,morada nova,1295.28,9
sudeste,MG,astolfo dutra,1294.52,11
sudeste,MG,barroso,1289.96,11
nordeste,BA,alcobaca,1289.78,4
sul,PR,sao miguel do iguacu,1288.2,10
sudeste,RJ,italva,1285.99,14
centro_oeste,GO,sao luis de montes belos,1284.37,8
sudeste,ES,jaguare,1283.85,14
norte,PA,xinguara,1282.22,9
sudeste,SP,mirandopolis,1274.99,13
sul,RS,tres passos,1270.21,11
sudeste,SP,agudos,1265.3,16
sul,PR,realeza,1264.26,6
nordeste,CE,pacajus,1262.59,6
sudeste,SP,casa branca,1261.58,13
sul,SC,gravatal,1260.27,6
sudeste,SP,teodoro sampaio,1259.77,12
sudeste,SP,itariri,1259.32,6
sudeste,SP,balsamo,1257.23,6
sudeste,SP,duartina,1252.67,10
sudeste,MG,sao goncalo do sapucai,1252.4,9
sudeste,SP,aluminio,1252.15,13
sudeste,SP,iracemapolis,1251.88,18
sudeste,MG,areado,1246.69,6
centro_oeste,GO,campinorte,1244.69,7
norte,RO,pimenta bueno,1243.79,7
nordeste,BA,vera cruz,1243.52,7
norte,PA,sao miguel do guama,1240.79,5
sudeste,RJ,mendes,1240.75,12
sudeste,MG,botelhos,1240.01,8
nordeste,AL,penedo,1239.87,8
nordeste,PE,sao lourenco da mata,1239.86,12
nordeste,PB,guarabira,1239.68,10
nordeste,PE,bonito,1235.79,5
sudeste,SP,ouroeste,1235.19,11
sul,RS,ivoti,1235.11,13
norte,PA,marituba,1235.09,15
nordeste,RN,parelhas,1233.89,4
sudeste,SP,dois corregos,1233.69,11
sudeste,SP,descalvado,1231.74,13
nordeste,PE,saloa,1231.0,3
sul,RS,nova prata,1230.94,16
sudeste,MG,turmalina,1229.69,9
nordeste,PE,venturosa,1228.9,2
sudeste,SP,ipaussu,1228.72,7
sudeste,MG,sao joao evangelista,1227.66,7
nordeste,MA,santa ines,1226.88,12
sul,SC,sombrio,1225.82,11
centro_oeste,MT,canarana,1223.73,11
nordeste,AL,coruripe,1222.3,3
sul,SC,capinzal,1220.55,10
sul,PR,primeiro de maio,1216.67,7
nordeste,BA,candeias,1214.17,13
nordeste,PB,cabedelo,1213.95,7
sudeste,SP,conchas,1213.02,10
centro_oeste,GO,silvania,1208.79,7
nordeste,PE,palmares,1206.82,8
norte,AP,santana,1202.64,9
nordeste,BA,coaraci,1201.88,4
sul,PR,assis chateaubriand,1200.31,12
norte,RO,alto paraiso,1200.0,1
sudeste,SP,pirangi,1199.99,8
centro_oeste,MT,bom jesus do araguaia,1199.9,1
nordeste,PB,passagem,1199.0,1
nordeste,BA,riacho de santana,1194.7,4
sudeste,SP,santa gertrudes,1194.21,11
sudeste,MG,sao francisco,1193.62,12
sudeste,MG,rio pomba,1192.86,6
sudeste,RJ,sao jose do vale do rio preto,1192.21,12
norte,PA,santana do araguaia,1190.8,3
norte,AM,coari,1190.65,1
sudeste,SP,guararema,1189.56,11
sudeste,ES,domingos martins,1188.3,9
nordeste,CE,ubajara,1178.9,3
sudeste,SP,parapua,1178.4,8
sul,RS,igrejinha,1173.03,17
sul,SC,schroeder,1168.69,9
sul,RS,tapejara,1165.13,9
sul,RS,santo augusto,1165.08,9
nordeste,MA,cedral,1164.9,3
sudeste,SP,saltinho,1164.79,5
sudeste,MG,perdizes,1163.31,8
nordeste,PB,brejo do cruz,1160.0,1
norte,TO,guarai,1156.6,4
nordeste,CE,jaguaruana,1155.15,4
sul,RS,itaqui,1154.38,9
sul,PR,campina grande do sul,1152.47,10
sudeste,RJ,areal,1152.18,7
sudeste,SP,sao lourenco da serra,1151.95,12
sul,RS,espumoso,1151.71,6
norte,PA,tucuma,1150.25,4
sudeste,SP,urupes,1150.14,10
sudeste,SP,salesopolis,1146.52,10
sudeste,MG,arapora,1144.38,5
norte,PA,conceicao do araguaia,1143.89,7
sul,SC,forquilhinha,1143.85,13
sudeste,MG,carandai,1143.5,11
nordeste,CE,quixere,1143.3,3
centro_oeste,GO,uruana,1142.29,3
sul,PR,santo antonio da platina,1140.61,12
sul,RS,terra de areia,1137.29,5
sul,SC,celso ramos,1136.79,2
nordeste,BA,catu de abrantes,1135.99,2
nordeste,BA,camacan,1134.67,6
nordeste,PE,tabira,1131.87,6
nordeste,CE,jijoca de jericoacoara,1130.9,4
sudeste,SP,salto de pirapora,1130.59,13
sudeste,SP,santo antonio do pinhal,1128.9,2
nordeste,MA,colinas,1128.87,3
sudeste,RJ,papucaia,1126.77,10
nordeste,BA,casa nova,1126.19,6
nordeste,AL,delmiro gouveia,1125.8,4
centro_oeste,MT,aripuana,1124.78,8
sudeste,SP,charqueada,1122.67,10
sul,SC,rio negrinho,1121.19,13
sul,SC,sao joaquim,1118.98,9
nordeste,BA,inhambupe,1117.78,7
sudeste,ES,santa teresa,1117.36,10
sudeste,RJ,goitacazes,1116.34,11
sudeste,MG,raul soares,1115.51,12
sudeste,SP,maracai,1114.58,8
sul,RS,butia,1112.69,6
sudeste,MG,monte belo,1109.78,5
centro_oeste,GO,chapadao do ceu,1108.57,8
sul,RS,nova roma do sul,1106.99,1
nordeste,PI,cocal,1106.77,8
sul,SC,herval d'oeste,1106.74,9
nordeste,CE,redencao,1104.68,4
nordeste,BA,entre rios,1103.4,6
nordeste,RN,caicara do norte,1099.0,1
sudeste,SP,santo antonio do aracangua,1099.0,1
sudeste,SP,guarei,1098.29,5
sudeste,ES,boa esperanca,1097.58,7
sudeste,SP,pontal,1097.38,12
sudeste,SP,guara,1093.7,8
nordeste,CE,reriutaba,1093.32,3
nordeste,BA,prado,1090.79,5
sudeste,SP,engenheiro coelho,1089.47,13
nordeste,BA,itaberaba,1089.16,10
centro_oeste,GO,goianapolis,1086.98,4
sudeste,MG,sao jose da lapa,1086.58,8
centro_oeste,MT,alto araguaia,1085.73,5
sul,PR,pontal do parana,1084.26,8
centro_oeste,GO,goias,1084.21,8
norte,PA,barcarena,1084.17,6
norte,PA,braganca,1083.96,9
sudeste,MG,cristina,1079.32,8
sudeste,MG,ervalia,1076.83,7
sudeste,SP,brotas,1073.08,12
nordeste,PE,toritama,1072.79,5
sudeste,ES,fundao,1072.68,5
sul,RS,capao do leao,1072.25,4
centro_oeste,GO,acreuna,1070.43,7
sudeste,SP,pauliceia,1070.27,3
centro_oeste,MT,confresa,1065.65,7
sudeste,RJ,sumidouro,1060.68,10
nordeste,RN,caraubas,1059.29,3
sudeste,SP,patrocinio paulista,1059.2,2
sul,PR,ibaiti,1057.36,11
sudeste,MG,pompeu,1055.18,11
sul,RS,frederico westphalen,1053.45,14
sudeste,MG,catas altas,1052.85,5
nordeste,AL,santana do mundau,1052.8,3
sudeste,SP,vera cruz,1052.17,10
sul,PR,itapejara d'oeste,1049.9,6
sul,PR,nova prata do iguacu,1049.78,6
sul,PR,godoy moreira,1049.0,1
sudeste,RJ,santa maria madalena,1046.09,7
sudeste,MG,prata,1044.58,10
sul,RS,rolante,1044.15,10
centro_oeste,MS,costa rica,1043.66,12
nordeste,PI,valenca do piaui,1043.0,4
sudeste,SP,rio das pedras,1042.64,11
nordeste,PB,sousa,1042.59,7
sudeste,MG,capinopolis,1042.18,11
nordeste,PB,alhandra,1037.0,2
nordeste,CE,cascavel,1035.66,5
sul,RS,arroio dos ratos,1034.18,9
centro_oeste,GO,rubiataba,1034.09,7
sudeste,SP,aguas da prata,1028.28,10
sul,SC,ibirama,1026.5,13
sul,RS,jaguarao,1025.29,8
sudeste,SP,sao sebastiao da grama,1024.79,4
sudeste,ES,pinheiros,1024.32,8
sudeste,SP,buritama,1024.24,9
sul,PR,colorado,1022.78,6
sudeste,SP,brodowski,1020.54,10
sudeste,SP,cajobi,1018.43,8
nordeste,PE,lagoa grande,1018.36,4
sudeste,RJ,japuiba,1017.58,5
sudeste,SP,oriente,1017.27,3
sul,RS,garibaldi,1014.8,9
sudeste,MG,mar de espanha,1014.72,9
norte,PA,picarra,1014.6,1
sul,RS,xangri-la,1013.58,8
centro_oeste,GO,itaberai,1012.08,6
sudeste,MG,raposos,1009.52,11
sul,RS,bom principio,1003.11,6
centro_oeste,GO,serranopolis,1002.88,3
nordeste,MA,pedreiras,1002.69,3
sudeste,SP,pilar do sul,1002.36,12
nordeste,RN,macau,998.88,5
nordeste,BA,conceicao do coite,997.89,9
sudeste,SP,taruma,997.72,9
sudeste,SP,primavera,996.78,9
nordeste,PI,campo maior,993.66,7
sul,PR,ortigueira,993.29,8
sul,SC,araquari,993.25,11
centro_oeste,MS,bonito,991.47,8
nordeste,PE,lajedo,988.09,7
sudeste,MG,sarzedo,987.93,18
sudeste,MG,sao jose da barra,987.14,6
norte,RO,extrema,985.8,4
centro_oeste,GO,cacu,982.68,8
nordeste,BA,seabra,982.5,6
sudeste,SP,tarabai,982.35,5
sudeste,SP,luis antonio,980.08,7
nordeste,AL,inhapi,979.9,2
nordeste,BA,santo estevao,979.81,5
sudeste,RJ,mangaratiba,974.84,12
sudeste,SP,cosmorama,973.98,6
sudeste,MG,eugenopolis,973.87,5
centro_oeste,MS,rio brilhante,972.28,11
sudeste,ES,sao jose do calcado,970.18,6
nordeste,PE,lagoa dos gatos,969.99,3
nordeste,PB,mamanguape,969.75,6
sul,PR,arapoti,966.97,9
sudeste,MG,fervedouro,965.76,8
centro_oeste,MT,sapezal,964.82,8
sudeste,SP,estiva gerbi,964.26,7
norte,PA,uruara,962.4,6
sudeste,SP,lucelia,961.35,12
sul,SC,piratuba,958.98,6
norte,AC,cruzeiro do sul,957.79,3
sul,RS,nova santa rita,954.78,5
sul,PR,munhoz de melo,953.89,4
nordeste,CE,hidrolandia,953.77,7
sudeste,MG,aimores,951.37,10
centro_oeste,GO,abadiania,949.99,1
sudeste,MG,fronteira,949.66,6
norte,TO,cristalandia,948.69,3
sudeste,SP,monte aprazivel,948.11,10
nordeste,PE,dormentes,946.8,2
sul,SC,benedito novo,945.74,6
sudeste,SP,cardoso,944.81,6
nordeste,PE,condado,944.8,4
sul,PR,paicandu,943.16,10
sul,SC,palma sola,938.8,4
sudeste,SP,buri,938.32,10
nordeste,MA,acailandia,937.79,7
sudeste,MG,gouveia,936.96,4
sudeste,RJ,porciuncula,936.88,8
nordeste,SE,sao francisco,934.9,3
centro_oeste,MT,campos de julio,934.8,6
sudeste,MG,poco fundo,933.99,8
sul,SC,canelinha,933.94,4
sul,RS,rosario do sul,933.25,14
nordeste,CE,taua,933.13,10
norte,PA,concordia do para,929.78,3
sul,PR,figueira,928.78,4
centro_oeste,GO,bom jesus,928.27,8
sudeste,SP,itaju,927.8,3
sudeste,SP,chavantes,926.52,12
nordeste,PI,bom jesus,925.1,4
sudeste,MG,arceburgo,924.14,7
nordeste,BA,jeremoabo,922.08,6
nordeste,PE,cabrobo,921.79,6
sudeste,SP,dourado,920.43,8
sul,PR,pinhao,920.28,8
sudeste,SP,holambra ii,919.68,5
nordeste,AL,campo alegre,919.1,2
sul,RS,arroio do sal,918.97,7
sudeste,RJ,varre-sai,918.9,4
sul,PR,sertanopolis,918.8,4
sudeste,SP,serrana,917.9,13
nordeste,CE,morrinhos,917.8,4
sul,SC,otacilio costa,913.29,5
nordeste,BA,mairi,913.0,2
nordeste,BA,jacaraci,911.79,4
sul,SC,sao lourenco do oeste,911.37,10
sudeste,SP,julio mesquita,909.99,2
sudeste,SP,guapiacu,906.98,6
sul,RS,encruzilhada do sul,903.99,8
sudeste,ES,alfredo chaves,902.71,7
centro_oeste,GO,itaja,902.0,3
sudeste,SP,pradopolis,901.0,10
sul,RS,candido godoi,900.0,1
nordeste,CE,bela cruz,899.9,4
sudeste,MG,grao mogol,899.8,3
sul,RS,balneario pinhal,898.57,7
sudeste,MG,borda da mata,897.53,6
sudeste,SP,regente feijo,897.01,10
sudeste,SP,areiopolis,896.49,3
centro_oeste,GO,crixas,893.68,8
sul,SC,urussanga,893.68,10
nordeste,PB,juru,890.0,1
nordeste,MA,barra do corda,889.89,7
sudeste,SP,irapuru,889.48,6
sudeste,MG,candeias,888.29,10
sudeste,SP,lutecia,887.0,1
centro_oeste,GO,itaguari,887.0,1
sudeste,MG,jordania,886.25,5
sudeste,SP,icem,885.97,9
sudeste,SP,urania,885.72,4
sul,SC,treze tilias,885.66,11
sudeste,MG,itamonte,883.15,10
sudeste,MG,pecanha,882.7,5
sudeste,SP,sao luis do paraitinga,882.49,3
sudeste,ES,ecoporanga,881.92,8
sudeste,MG,virginopolis,881.64,8
sudeste,SP,taiuva,881.54,5
sudeste,MG,mirai,880.81,9
sudeste,MG,paraopeba,880.67,9
nordeste,PE,paudalho,878.9,2
sul,PR,santa fe,877.8,5
sul,SC,capivari de baixo,876.89,5
nordeste,MA,lago da pedra,875.27,6
sudeste,ES,sao domingos do norte,874.4,7
nordeste,MA,coroata,873.48,9
nordeste,BA,macaubas,873.37,9
sul,PR,palotina,872.76,10
sul,PR,sao joao,872.09,11
sudeste,RJ,california da barra,871.97,6
centro_oeste,MT,matupa,871.17,7
sul,SC,nova trento,870.6,6
sudeste,MG,monte santo de minas,869.28,9
sudeste,MG,itaobim,866.91,6
sudeste,MG,bom jardim de minas,866.87,8
centro_oeste,GO,santo antonio do descoberto,866.26,5
sudeste,MG,conceicao da aparecida,866.08,5
sudeste,SP,vargem grande do sul,864.6,13
